Facility_ID,Facility_Name,Address,City,State,County_Name,ZIP_Code,Phone_Number,Pct_Catheter_Associated_Urinary_Tract_Infections,Pct_Central_Line_Associated_Bloodstream_Infections,Pct_Clostridium_Difficile_CDiff_Infections,Pct_MRSA_Bacteremia_Infections,Pct_Abdominal_Hysterectomy_Infections,Pct_SSI_Colon_Surgery_Infections,Pct_Hospital_Acquired_Infections,Catheter_Associated_Urinary_Tract_Infections_Numerator,Catheter_Associated_Urinary_Tract_Infections_Denominator,Central_Line_Associated_Bloodstream_Infection_Numerator,Central_Line_Associated_Bloodstream_Infection_Denominator,Clostridium_Difficile_CDiff_Numerator,Clostridium_Difficile_CDiff_Denominator,MRSA_Bacteremia_Numerator,MRSA_Bacteremia_Denominator,SSI_Abdominal_Hysterectomy_Numerator,SSI_Abdominal_Hysterectomy_Denominator,SSI_Colon_Surgery_Numerator,SSI_Colon_Surgery_Denominator,Total_Numerator,Total_Denominator
30077,SAN CARLOS APACHE HEALTHCARE CORP,103 MEDICINE WAY ROAD,PERIDOT,AZ,Gila,85542,(928) 475-1200,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,47,0,24,0,3069,0,3069,0,0,0,0,0,6209
30074,SELLS HOSPITAL,"HIGHWAY 86, AT TOPAWA ROAD",SELLS,AZ,Pima,85634,(520) 362-7003,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,19,0,46,0,744,0,744,0,0,0,0,0,1553
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,AZ,Coconino,86045,(928) 283-2501,0.00%,0.00%,0.07%,0.00%,0.00%,25.00%,0.03%,0,1105,0,798,9,13771,0,13771,0,3,1,4,10,29452
30071,FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,FORT DEFIANCE,AZ,Apache,86504,(928) 729-8000,0.00%,0.00%,0.06%,0.00%,0.00%,6.67%,0.03%,0,470,0,117,5,8915,0,9806,0,6,1,15,6,19329
30069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,Mohave,86403,(928) 855-8185,0.00%,0.00%,0.01%,0.01%,0.00%,0.00%,0.01%,0,2769,0,2489,4,31478,2,31478,0,16,0,22,6,68252
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,1600 SOUTH 20TH AVENUE,SAFFORD,AZ,Graham,85546,(928) 348-4000,0.00%,0.00%,0.00%,0.00%,0.00%,16.67%,0.01%,0,769,0,258,0,2983,0,3551,0,0,1,6,1,7567
30065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,Maricopa,85202,(480) 412-3000,0.05%,0.05%,0.05%,0.00%,1.09%,2.07%,0.03%,12,22637,15,28027,95,194978,5,201737,3,275,12,580,142,448234
30064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1625 NORTH CAMPBELL AVENUE,TUCSON,AZ,Pima,85724,(520) 874-4189,0.08%,0.10%,0.05%,0.01%,0.36%,2.72%,0.04%,12,15651,23,22086,71,152345,15,155417,1,275,8,294,130,346068
30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,AZ,Navajo,85901,(928) 537-4375,0.07%,0.13%,0.09%,0.01%,0.00%,0.00%,0.05%,2,3066,2,1551,15,17007,2,18860,0,41,0,71,21,40596
30061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,Maricopa,85351,(623) 832-4000,0.07%,0.09%,0.03%,0.01%,1.52%,0.94%,0.03%,8,11260,10,10938,26,87668,5,87668,1,66,2,213,52,197813
30055,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,AZ,Mohave,86409,(928) 757-2101,0.11%,0.07%,0.04%,0.00%,0.00%,0.00%,0.03%,4,3675,4,6114,15,38840,0,38840,0,13,0,34,23,87516
30043,CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90,SIERRA VISTA,AZ,Cochise,85635,(520) 263-3001,0.05%,0.00%,0.02%,0.00%,0.00%,3.03%,0.01%,1,2122,0,1279,3,14868,0,16033,0,38,1,33,5,34373
30038,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,SCOTTSDALE,AZ,Maricopa,85251,(480) 882-4004,0.14%,0.10%,0.01%,0.01%,0.00%,3.26%,0.03%,15,10547,9,8608,11,79325,12,81157,0,60,3,92,50,179789
30037,ST LUKE'S MEDICAL CENTER,1800 EAST VAN BUREN STREET,PHOENIX,AZ,Maricopa,85006,(602) 251-8156,0.00%,0.04%,0.02%,0.00%,0.00%,7.14%,0.02%,0,2738,1,2417,3,13019,0,13019,0,2,1,14,5,31209
30036,CHANDLER REGIONAL MEDICAL CENTER,1955 WEST FRYE ROAD,CHANDLER,AZ,Maricopa,85224,(480) 728-3000,0.11%,0.12%,0.07%,0.01%,0.82%,3.72%,0.05%,13,11431,13,10938,65,97944,6,109474,3,366,12,323,112,230476
30030,ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,PHOENIX,AZ,Maricopa,85015,(602) 249-0212,0.04%,0.11%,0.01%,0.00%,0.00%,2.41%,0.02%,2,5648,6,5425,4,31744,1,31744,0,43,2,83,15,74687
30024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,PHOENIX,AZ,Maricopa,85013,(602) 406-5001,0.17%,0.10%,0.04%,0.01%,0.00%,2.72%,0.04%,35,20896,24,23022,51,137759,10,162176,0,197,11,405,131,344455
30023,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,AZ,Coconino,86001,(928) 779-3366,0.04%,0.11%,0.06%,0.00%,2.78%,3.85%,0.04%,3,8507,8,7471,32,55592,2,61583,1,36,5,130,51,133319
30022,VALLEYWISE HEALTH MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,Maricopa,85008,(602) 344-5011,0.22%,0.14%,0.03%,0.01%,2.16%,0.93%,0.04%,20,9251,13,9106,20,63832,8,67414,3,139,1,107,65,149849
30016,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,Pinal,85122,(520) 381-6300,0.02%,0.11%,0.03%,0.00%,0.00%,2.94%,0.02%,1,5991,4,3603,8,30215,1,31517,0,80,3,102,17,71508
30014,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,250 EAST DUNLAP AVENUE,PHOENIX,AZ,Maricopa,85020,(602) 331-5862,0.06%,0.05%,0.03%,0.01%,0.00%,2.80%,0.03%,5,8954,6,11206,16,60670,7,60670,0,67,4,143,38,141710
30013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,AZ,Yuma,85364,(928) 336-7600,0.12%,0.12%,0.03%,0.01%,0.70%,3.30%,0.04%,13,10867,14,12069,27,78011,6,85736,1,143,6,182,67,187008
30012,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,AZ,Yavapai,86301,(928) 445-2700,0.04%,0.05%,0.08%,0.00%,0.00%,0.00%,0.04%,3,8341,3,6575,35,44522,1,44975,0,145,0,103,42,104661
30011,ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,AZ,Pima,85711,(520) 873-3000,0.03%,0.03%,0.02%,0.01%,0.00%,2.82%,0.02%,2,6912,1,3571,10,58970,5,65171,0,254,6,213,24,135091
30010,ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,AZ,Pima,85745,(520) 872-3000,0.13%,0.05%,0.01%,0.01%,4.55%,0.00%,0.02%,5,3874,2,4054,5,43487,3,43487,1,22,0,73,16,94997
30007,VERDE VALLEY MEDICAL CENTER,269 SOUTH CANDY LANE,COTTONWOOD,AZ,Yavapai,86326,(928) 773-2357,0.00%,0.00%,0.04%,0.01%,0.00%,3.66%,0.03%,0,1451,0,763,7,17005,1,17681,0,0,3,82,11,36982
30006,TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,TUCSON,AZ,Pima,85712,(520) 327-5461,0.16%,0.09%,0.04%,0.01%,1.09%,0.96%,0.03%,20,12340,13,15252,52,138574,14,160756,6,552,3,312,108,327786
300034,CATHOLIC MEDICAL CENTER,100 MCGREGOR STREET,MANCHESTER,NH,Hillsborough,3102,(603) 668-3545,0.07%,0.09%,0.09%,0.00%,2.50%,1.64%,0.05%,4,5358,5,5310,58,61712,3,65441,2,80,2,122,74,138023
300029,PORTSMOUTH REGIONAL HOSPITAL,333 BORTHWICK AVE,PORTSMOUTH,NH,Rockingham,3801,(603) 436-5110,0.06%,0.02%,0.02%,0.00%,0.00%,5.71%,0.02%,3,5022,1,4866,9,46660,2,47689,0,37,4,70,19,104344
300023,EXETER HOSPITAL INC,5 ALUMNI DRIVE,EXETER,NH,Rockingham,3833,(603) 778-7311,0.06%,0.00%,0.03%,0.00%,0.00%,0.00%,0.02%,1,1776,0,1635,7,22986,0,24276,0,6,0,82,8,50761
300020,SOUTHERN NH MEDICAL CENTER,8 PROSPECT STREET,NASHUA,NH,Hillsborough,3060,(603) 577-2000,0.07%,0.04%,0.04%,0.00%,2.63%,1.98%,0.03%,3,4054,1,2469,14,36635,1,37704,1,38,2,101,22,81001
30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,Maricopa,85006,(602) 839-2000,0.04%,0.11%,0.03%,0.01%,0.67%,3.56%,0.03%,11,26894,34,30849,62,210699,17,218488,3,449,18,505,145,487884
300019,CHESHIRE MEDICAL CENTER,580 COURT STREET,KEENE,NH,Cheshire,3431,(603) 354-5400,0.14%,0.18%,0.07%,0.00%,1.64%,4.17%,0.05%,3,2085,3,1623,13,18703,0,19550,1,61,2,48,22,42070
300018,WENTWORTH-DOUGLASS HOSPITAL,789 CENTRAL AVE,DOVER,NH,Strafford,3820,(603) 740-2580,0.06%,0.00%,0.11%,0.00%,0.00%,0.00%,0.05%,3,4634,0,5159,37,33351,1,35943,0,45,0,77,41,79209
300017,PARKLAND MEDICAL CENTER,1 PARKLAND DRIVE,DERRY,NH,Rockingham,3038,(603) 421-2100,0.05%,0.12%,0.02%,0.01%,6.67%,0.00%,0.02%,1,1948,1,826,3,17386,1,19557,2,30,0,20,8,39767
300014,FRISBIE MEMORIAL HOSPITAL,11 WHITEHALL ROAD,ROCHESTER,NH,Strafford,3867,(603) 332-5211,0.07%,0.00%,0.04%,0.01%,2.86%,2.70%,0.03%,1,1403,0,1023,5,14005,1,14440,1,35,1,37,9,30943
300012,ELLIOT HOSPITAL,1 ELLIOT WAY,MANCHESTER,NH,Hillsborough,3103,(603) 669-5300,0.08%,0.02%,0.05%,0.00%,0.45%,3.60%,0.03%,4,5255,1,6036,24,50683,0,62098,1,220,4,111,34,124403
300011,ST JOSEPH HOSPITAL,172 KINSLEY ST,NASHUA,NH,Hillsborough,3060,(603) 882-3000,0.06%,0.07%,0.03%,0.01%,0.00%,3.33%,0.03%,2,3286,2,2715,7,21652,2,22608,0,30,2,60,15,50351
300005,CONCORD HOSPITAL- LACONIA,80 HIGHLAND ST,LACONIA,NH,Belknap,3246,(603) 524-3211,0.02%,0.00%,0.04%,0.00%,0.00%,0.00%,0.02%,1,5403,0,1379,6,17002,0,17002,0,4,0,52,7,40842
300003,MARY HITCHCOCK MEMORIAL HOSPITAL,1 MEDICAL CENTER DRIVE,LEBANON,NH,Grafton,3756,(603) 650-5000,0.11%,0.07%,0.05%,0.01%,0.66%,2.13%,0.04%,21,18326,16,21720,58,110117,7,119446,2,302,10,469,114,270380
300001,CONCORD HOSPITAL,250 PLEASANT ST,CONCORD,NH,Merrimack,3301,(603) 225-2711,0.00%,0.03%,0.02%,0.00%,0.54%,3.21%,0.01%,0,8935,2,5904,13,61469,0,65280,1,184,5,156,21,141928
291314,SOUTH LYON MEDICAL CENTER,213 S WHITACRE/PO BOX 940,YERINGTON,NV,Lyon,89447,(775) 781-3761,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291313,BANNER CHURCHILL COMMUNITY HOSPITAL,801 EAST WILLIAMS AVENUE,FALLON,NV,Churchill,89406,(775) 423-3151,0.00%,0.00%,0.02%,0.00%,0.00%,0.00%,0.01%,0,749,0,312,1,5714,0,6152,0,7,0,10,1,12944
291312,GROVER C DILS MEDICAL CENTER,"700 N SPRING ST, BOX 1010-C-ADM BLDG",CALIENTE,NV,Lincoln,89008,(775) 726-3171,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291311,DESERT VIEW HOSPITAL,360 SOUTH LOLA LANE,PAHRUMP,NV,Nye,89048,(775) 751-7500,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,527,0,0,0,0,0,0,0,527
291309,BOULDER CITY HOSPITAL,901 ADAMS BLVD,BOULDER CITY,NV,Clark,89005,(702) 293-4111,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291308,HUMBOLDT GENERAL HOSPITAL,118 EAST HASKELL STREET,WINNEMUCCA,NV,Humboldt,89445,(775) 623-5222,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291307,MESA VIEW REGIONAL HOSPITAL,1299 BERTHA HOWE AVENUE,MESQUITE,NV,Clark,89027,(702) 346-8040,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,573,0,76,0,2873,0,2873,0,1,0,1,0,6397
291306,CARSON VALLEY MEDICAL CENTER,1107 HIGHWAY 395,GARDNERVILLE,NV,Douglas,89410,(775) 782-1500,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291304,PERSHING GENERAL HOSPITAL,855 6TH STREET/PO BOX 661,LOVELOCK,NV,Pershing,89419,(775) 273-2621,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291303,BATTLE MOUNTAIN GENERAL HOSPITAL,535 SOUTH HUMBOLDT STREET,BATTE MTN,NV,Lander,89820,(775) 635-2550,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291302,WILLIAM BEE RIRIE HOSPITAL,1500 AVENUE H,ELY,NV,White Pine,89301,(775) 289-3001,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291301,INCLINE VILLAGE COMMUNITY HOSPITAL,880 ALDER STREET,INCLINE VILLAGE,NV,Washoe,89451,(775) 833-4100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291300,MOUNT GRANT GENERAL HOSPITAL,200 SOUTH A ST,HAWTHORNE,NV,Mineral,89415,(702) 945-2461,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290058,SAINT ROSE DOMINICAN HOSPITALS - NORTH LAS VEGAS,1550 W CRAIG RANCH,NORTH LAS VEGAS,NV,Clark,89031,(702) 777-3615,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.02%,0,45,0,110,1,2256,0,2256,0,0,0,0,1,4667
290057,HENDERSON HOSPITAL,1050 WEST GALLERIA DRIVE,HENDERSON,NV,Clark,89011,(318) 290-4395,0.01%,0.10%,0.01%,0.00%,0.00%,0.00%,0.01%,1,7909,8,8203,8,54565,1,58558,0,176,0,138,18,129549
290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,6900 N DURANGO DR,LAS VEGAS,NV,Clark,89149,(702) 835-9700,0.05%,0.12%,0.02%,0.01%,0.95%,4.40%,0.02%,3,6109,11,9136,13,79063,11,87867,1,105,4,91,43,182371
290053,SAINT ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,8280 W WARM SPRINGS ROAD,LAS VEGAS,NV,Clark,89113,(702) 492-8509,0.09%,0.07%,0.03%,0.01%,0.00%,3.33%,0.03%,4,4262,4,5738,8,31531,3,32354,0,20,3,90,22,73995
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,Clark,89086,(702) 791-9024,0.00%,0.42%,0.00%,0.00%,0.00%,0.00%,0.18%,0,925,3,713,0,0,0,0,0,0,0,0,3,1638
290049,RENOWN SOUTH MEADOWS MEDICAL CENTER,10101 DOUBLE R BLVD,RENO,NV,Washoe,89521,(775) 982-7063,0.05%,0.13%,0.02%,0.00%,0.00%,0.00%,0.01%,1,2009,2,1581,3,19607,0,19607,0,0,0,18,6,42822
290047,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,9300 WEST SUNSET RD,LAS VEGAS,NV,Clark,89148,(702) 880-2100,0.13%,0.14%,0.01%,0.00%,0.00%,0.97%,0.02%,5,3880,6,4235,3,40469,1,43923,0,31,1,103,16,92641
290046,SPRING VALLEY HOSPITAL MEDICAL CENTER,5400 SOUTH RAINBOW BLVD,LAS VEGAS,NV,Clark,89118,(702) 853-3000,0.07%,0.07%,0.01%,0.01%,0.93%,2.75%,0.02%,9,12422,10,14465,10,77432,10,82912,1,107,5,182,45,187520
290045,SAINT ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,NV,Clark,89052,(702) 616-5000,0.11%,0.11%,0.04%,0.00%,0.93%,4.95%,0.04%,19,17570,22,20109,32,87047,2,94470,2,215,9,182,86,219593
290042,HARMON HOSPITAL,2170 EAST HARMON AVENUE,LAS VEGAS,NV,Clark,89119,(702) 794-0100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,Clark,89144,(702) 233-7500,0.05%,0.06%,0.03%,0.01%,0.96%,4.44%,0.03%,6,12138,10,17616,34,97965,9,121080,4,417,6,135,69,249351
290039,MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,Clark,89128,(702) 255-5065,0.01%,0.03%,0.01%,0.00%,0.00%,0.88%,0.01%,1,15331,4,15490,8,114690,1,126352,0,292,2,227,16,272382
290032,NORTHERN NEVADA MEDICAL CENTER,2375 E PRATER WAY,SPARKS,NV,Washoe,89434,(775) 331-7000,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0,858,0,567,1,15798,0,15798,0,14,0,39,1,33074
29002F,VA SIERRA NEVADA HEALTHCARE SYSTEM,975 KIRMAN AVENUE,RENO,NV,Washoe,89502,(775) 328-1263,0.11%,0.76%,0.00%,0.00%,0.00%,0.00%,0.31%,1,911,3,397,0,0,0,0,0,0,0,0,4,1308
290022,DESERT SPRINGS HOSPITAL,2075 EAST FLAMINGO ROAD,LAS VEGAS,NV,Clark,89119,(702) 369-7600,0.01%,0.11%,0.02%,0.00%,0.00%,0.00%,0.02%,1,9635,12,10905,13,64739,3,64739,0,0,0,88,29,150106
290021,VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,Clark,89106,(702) 388-4000,0.10%,0.16%,0.02%,0.01%,1.78%,7.14%,0.04%,12,11524,22,14193,17,89018,8,89018,6,337,15,210,80,204300
29001F,99th Medical Group (Nellis AFB),99 MDG 4700 Las Vegas Blvd,Nellis AFB,NV,Clark,89191,(702) 653-2273,0.00%,0.00%,0.02%,0.00%,0.00%,0.00%,0.02%,0,671,0,504,1,5163,0,0,0,0,0,0,1,6338
290019,CARSON TAHOE REGIONAL MEDICAL CENTER,1600 MEDICAL PARKWAY,CARSON CITY,NV,Carson City,89703,(775) 445-8000,0.00%,0.08%,0.06%,0.00%,0.00%,3.00%,0.03%,0,6638,3,3580,25,39740,0,41042,0,12,3,100,31,91112
290012,SAINT ROSE DOMINICAN HOSPITALS - ROSE DE LIMA,102 E LAKE MEAD DR,HENDERSON,NV,Clark,89015,(702) 616-5000,0.00%,0.00%,0.07%,0.00%,0.00%,0.00%,0.03%,0,267,0,523,1,1370,0,1505,0,0,0,0,1,3665
290009,SAINT MARY'S REGIONAL MEDICAL CENTER,235 W 6TH ST,RENO,NV,Washoe,89503,(775) 770-3000,0.05%,0.12%,0.03%,0.01%,0.00%,1.11%,0.02%,3,6063,7,5869,14,55950,5,61208,0,108,1,90,30,129288
290008,NORTHEASTERN NEVADA REGIONAL HOSPITAL,2001 ERRECART BLVD,ELKO,NV,Elko,89801,(775) 738-5151,0.00%,0.00%,0.09%,0.00%,0.00%,0.00%,0.04%,0,870,0,71,4,4250,0,4250,0,6,0,5,4,9452
290007,UNIVERSITY MEDICAL CENTER,1800 W CHARLESTON BLVD,LAS VEGAS,NV,Clark,89102,(702) 383-2000,0.26%,0.14%,0.08%,0.01%,0.00%,5.93%,0.07%,52,19826,33,24275,104,130688,16,140972,0,107,14,236,219,316104
290005,NORTH VISTA HOSPITAL,1409 EAST LAKE MEAD BLVD,NORTH LAS VEGAS,NV,Clark,89030,(702) 657-5504,0.20%,0.07%,0.05%,0.01%,0.00%,0.00%,0.05%,10,5043,3,4100,12,25201,2,25201,0,2,0,8,27,59555
290003,SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,Clark,89109,(702) 731-8000,0.08%,0.05%,0.01%,0.01%,0.00%,1.46%,0.02%,17,20452,20,36783,21,157585,17,186746,0,322,2,137,77,402025
290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,Washoe,89502,(775) 982-4100,0.04%,0.06%,0.02%,0.00%,0.65%,3.30%,0.02%,10,23374,12,21573,28,185868,8,205881,1,154,12,364,71,437214
283301,CHILDREN'S HOSPITAL & MEDICAL CENTER,8200 DODGE ST,OMAHA,NE,Douglas,68114,(402) 955-5400,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283300,BOYS TOWN NATIONAL RESEARCH HOSPITAL,555 NORTH 30TH ST,OMAHA,NE,Douglas,68131,(531) 355-6524,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281365,JENNIE M MELHAM MEMORIAL MEDICAL CENTER,145 MEMORIAL DRIVE,BROKEN BOW,NE,Custer,68822,(308) 872-4100,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,142,0,0,0,1011,0,0,0,0,0,0,0,1153
281364,"BEATRICE COMMUNITY HOSPITAL & HEALTH CENTER, INC","P O BOX 278, 4800 HOSPITAL PARKWAY",BEATRICE,NE,Gage,68310,(402) 228-3344,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.01%,0,283,0,322,1,3697,0,4235,0,0,0,0,1,8537
281363,COMMUNITY HOSPITAL,"P O BOX 1328, 1301 EAST H ST",MCCOOK,NE,Red Willow,69001,(308) 344-2650,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,566,0,213,0,2982,0,3210,0,0,0,6,0,6977
281362,PHELPS MEMORIAL HEALTH CENTER,1215 TIBBALS ST,HOLDREGE,NE,Phelps,68949,(308) 995-2211,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.01%,0,475,0,260,0,3000,1,3253,0,0,0,0,1,6988
281361,LEXINGTON REGIONAL HEALTH CENTER,"P O BOX 980, 1201 NORTH ERIE ST",LEXINGTON,NE,Dawson,68850,(308) 324-5651,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,96,0,0,0,1596,0,1675,0,0,0,0,0,3367
281360,BOX BUTTE GENERAL HOSPITAL,"P O BOX 810, 2101 BOX BUTTE AVE",ALLIANCE,NE,Box Butte,69301,(308) 762-6660,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281359,MEMORIAL COMMUNITY HOSPITAL MCH & HEALTH SYSTEM,810 NORTH 22ND ST,BLAIR,NE,Washington,68008,(402) 426-1502,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,160,0,64,0,899,0,941,0,0,0,0,0,2064
281358,GORDON MEMORIAL HOSPITAL DISTRICT,300 EAST 8TH ST,GORDON,NE,Sheridan,69343,(308) 282-0401,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281357,SIDNEY REGIONAL MEDICAL CENTER,1000 POLE CREEK CROSSING,SIDNEY,NE,Cheyenne,69162,(308) 254-5825,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281356,PERKINS COUNTY HEALTH SERVICES,900 LINCOLN AVE,GRANT,NE,Perkins,69140,(308) 352-7200,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281355,OGALLALA COMMUNITY HOSPITAL,2601 NORTH SPRUCE ST,OGALLALA,NE,Keith,69153,(308) 284-4011,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,100,0,102,0,1169,0,1273,0,1,0,0,0,2645
281354,CRETE AREA MEDICAL CENTER,"P O BOX 220, 2910 BETTEN DR",CRETE,NE,Saline,68333,(402) 826-2102,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,574,0,712,0,2,0,0,0,1288
281353,VALLEY COUNTY HEALTH SYSTEM,2707 L STREET,ORD,NE,Valley,68862,(308) 728-4200,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281352,"COMMUNITY MEDICAL CENTER, INC.","P O BOX 399, 3307 BARADA ST",FALLS CITY,NE,Richardson,68355,(402) 245-2428,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281351,CHASE COUNTY COMMUNITY HOSPITAL,"P O BOX 819, 600 W 12TH ST",IMPERIAL,NE,Chase,69033,(308) 882-7111,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281350,JOHNSON COUNTY HOSPITAL,202 HIGH ST,TECUMSEH,NE,Johnson,68450,(402) 335-3361,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,149,0,0,0,1167,0,1167,0,0,0,0,0,2483
281349,PENDER COMMUNITY HOSPITAL,"P O BOX 100, 100 HOSPITAL DRIVE",PENDER,NE,Thurston,68047,(402) 385-3083,0.32%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,1,309,0,0,0,2160,0,2278,0,0,0,0,1,4747
281348,TRI VALLEY HEALTH SYSTEM,1305 WEST HIGHWAY 6/34,CAMBRIDGE,NE,Furnas,69022,(308) 697-3329,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0
